t,cum_regret_mean,cum_regret_sd,n_runs
1,0.0,0.0,10
2,0.08865831507601049,0.2553428884075288,10
3,0.09377763428485067,0.27002345784715615,10
4,0.17979855320059177,0.36345975860822144,10
5,0.2927062349523138,0.39819765206829155,10
6,0.4059297420197863,0.5549970229350301,10
7,0.6560369618076397,0.8490075090820014,10
8,0.8485673967606917,0.8290796212093783,10
9,1.0248912950573805,1.0561533580720321,10
10,1.1347808748549952,1.2649211717616615,10
11,1.309835739090619,1.3054302883594853,10
12,1.3367174557774226,1.334355272743651,10
13,1.5880491244526083,1.3346614918125654,10
14,1.8391009577521238,1.5154304343030847,10
15,2.0022286443120474,1.5882352083961215,10
16,2.1964560638605706,1.7091921986722853,10
17,2.279634611518704,1.873801906060446,10
18,2.6160347590466744,1.8856076081814581,10
19,2.9427042288801935,2.022156086232631,10
20,3.130259261778164,2.1833026237713877,10
21,3.3864785786855647,2.20878097169105,10
22,3.6476830061901047,2.2986332891020136,10
23,3.8407714507990898,2.305738900217057,10
24,3.923658532314478,2.3160264603692644,10
25,3.953258840811472,2.3067973307543426,10
26,4.070648551819522,2.359457618949193,10
27,4.253095872756309,2.236641646879593,10
28,4.371317947247813,2.279879714142016,10
29,4.453544039655365,2.2953632726502553,10
30,4.541468159545933,2.3099921078251278,10
31,4.6246870004724085,2.332955365852282,10
32,4.806291980480795,2.4235824505925185,10
33,4.984739233879104,2.6073775384560096,10
34,5.176562939427517,2.4710338932060805,10
35,5.3415938260386415,2.5907509393406056,10
36,5.52145241429398,2.717263860021435,10
37,5.605664010728139,2.5754478443705984,10
38,5.779820060581532,2.731982059509813,10
39,5.806781327739732,2.7327085381848994,10
40,5.970779167009064,2.694360860988392,10
41,6.209917408517335,2.7766157940269465,10
42,6.333009374278548,2.7839245248436213,10
43,6.588235937112496,2.910746343753164,10
44,6.686722417931739,3.030190834357876,10
45,6.69447913199955,3.0256188298008766,10
46,6.95716705663784,2.867755358585862,10
47,6.989985338124937,2.900942357746556,10
48,7.172350350966023,2.8896679105123657,10
49,7.33638848628096,2.9583921018597876,10
50,7.437160393111036,2.830809678601575,10
51,7.546962516296493,2.7407502309382332,10
52,7.648881687183047,2.823852919850881,10
53,7.814408950830898,2.869515340334795,10
54,8.002777112917503,2.8845676904509836,10
55,8.172751096641436,2.968381427541516,10
56,8.33761736983842,2.847813391639656,10
57,8.511882558583235,3.0951374338704434,10
58,8.679633215087922,3.3526670033178543,10
59,8.844225706737912,3.251424806071352,10
60,9.16990242249798,3.2885882690949284,10
61,9.191546826545519,3.2832320207436534,10
62,9.436072491283301,3.1747958204881495,10
63,9.84777015243046,3.504674089174523,10
64,10.038213130740917,3.654793505075667,10
65,10.290537549236323,3.6388439208507424,10
66,10.544767060914571,3.675774203833183,10
67,10.799613723499538,3.5517850107423765,10
68,10.964978092515008,3.6562904490614874,10
69,11.323227961867454,3.740349653280708,10
70,11.509801870157746,3.818225234061539,10
71,11.84659376753041,3.8221556543608646,10
72,12.095621625289594,4.047567821543414,10
73,12.35166930042912,3.9827273174004394,10
74,12.652008418997795,4.211936419932452,10
75,12.82676998330337,4.144930558085898,10
76,12.836017548564417,4.155327690116738,10
77,12.92294891068064,4.094552470130759,10
78,13.034564590569602,4.108909511601941,10
79,13.070184881631112,4.087240855544271,10
80,13.244946449196519,4.058816121845808,10
81,13.42598694711883,4.1452897429218805,10
82,13.53128447587161,4.268630069943371,10
83,13.703121363601138,4.453864292098266,10
84,13.805623516702372,4.609589220280735,10
85,13.974863303015937,4.454082518652919,10
86,14.147319233482525,4.286041727908507,10
87,14.407336689484362,4.463452504029986,10
88,14.629100159138872,4.628780772083952,10
89,14.69175513579587,4.727772236523663,10
90,14.69885996037435,4.722136701426425,10
91,15.034322829827554,4.702597684152154,10
92,15.135331551959094,4.820246220683931,10
93,15.396505808862358,4.667817071342785,10
94,15.733816402368074,4.776268449900815,10
95,15.90370807521904,4.747186094401923,10
96,16.083136450447757,4.784548290647181,10
97,16.351050706324134,4.540799304516699,10
98,16.534410192020424,4.6738207135733445,10
99,16.730852562099557,4.529533410351925,10
100,17.031619689825924,4.560050595128793,10
101,17.200856751723833,4.6285855061719205,10
102,17.542880472182603,4.359478895134198,10
103,17.803865788493486,4.282487718243038,10
104,18.054917619015733,4.404135002705099,10
105,18.235615031730305,4.376044294793934,10
106,18.338471477914364,4.318869130480918,10
107,18.844774647651104,4.517065104598532,10
108,18.859895978713418,4.524347522331367,10
109,19.132038296199532,4.6304457576464095,10
110,19.24671063542138,4.5399990243734685,10
111,19.591049212589965,4.7482157660519855,10
112,19.84581356430197,4.940978221430792,10
113,20.21225461251043,4.728284511409895,10
114,20.301491609941603,4.674000171389367,10
115,20.470731394779207,4.804751833975221,10
116,20.663786194771312,4.89291933394573,10
117,20.679644125701138,4.888826412282718,10
118,20.935630325475003,4.908349554403684,10
119,21.20030945366272,5.031412676846071,10
120,21.541828945394915,5.044646001694115,10
121,21.656858363464362,4.970774063646797,10
122,21.74057358142756,5.107265686284511,10
123,22.0041719520436,5.205814012926919,10
124,22.24674267326525,5.32979623245803,10
125,22.502737598123044,5.427895380109087,10
126,22.66661399884533,5.522741338951946,10
127,22.696491704634745,5.536622344500296,10
128,22.867956538250613,5.42277208199764,10
129,23.20114054162556,5.386745896602956,10
130,23.463910774359555,5.202792356650836,10
131,23.64470567790017,5.132950288470457,10
132,23.820147718023737,5.217923760971091,10
133,24.002016351050834,5.057731147647581,10
134,24.1065772151799,4.983147349846537,10
135,24.291124933178615,4.968200098162459,10
136,24.384250701668215,4.918358346315749,10
137,24.509604457830605,4.871904840268832,10
138,24.691637707049107,4.759862663596799,10
139,24.90643228095282,4.669364408389772,10
140,25.239990060000455,4.735040892543887,10
141,25.575125468467853,4.740963989657823,10
142,25.982159867703206,4.676419146109047,10
143,26.399931159877788,4.734196995346222,10
144,26.646277715136836,4.779772094503784,10
145,26.736425158545757,4.746073420104779,10
146,27.00816304839414,4.847959651719638,10
147,27.18965962730757,4.742498317860393,10
148,27.295952635850757,4.745384187113994,10
149,27.303702145708634,4.74391993590529,10
150,27.549055946894224,4.587815771920167,10
151,27.726416529444133,4.514572349134569,10
152,27.904449713901407,4.476358601884817,10
153,28.077484328024468,4.484676874770829,10
154,28.33756737723875,4.462708443797102,10
155,28.61621446227636,4.375838411283434,10
156,28.780252594814026,4.3836868187301254,10
157,29.03674389670855,4.642193857477843,10
158,29.23277649770617,4.768674745785507,10
159,29.423976922217037,4.609002825609326,10
160,29.573424715990303,4.715637766131858,10
161,29.746834933280088,4.874841510083663,10
162,29.996091261334634,4.8761747750505435,10
163,30.182343050082913,4.718912878411891,10
164,30.37143497620649,4.68359192487115,10
165,30.476012308431024,4.634177352415159,10
166,30.649580787412436,4.464416084548559,10
167,30.81452936592786,4.560994554788951,10
168,31.147216992266074,4.446985657136555,10
169,31.402939932136753,4.395540714299572,10
170,31.4916805525312,4.365858670559249,10
171,31.689523863447096,4.490761940030171,10
172,31.78926454765217,4.484530334517422,10
173,31.980340649239963,4.619381391138165,10
174,32.16171290523033,4.631794993110975,10
175,32.334747519353385,4.816933102152921,10
176,32.67722129938474,4.74339268262475,10
177,33.02019575631234,4.8938076839049796,10
178,33.28892099402917,4.833370973067558,10
179,33.500460376518674,4.874740283031869,10
180,33.82849637609833,5.172819423650221,10
181,33.918603526238904,5.105297292669206,10
182,34.098408254954066,5.160333881487605,10
183,34.20167877007914,5.142620525433923,10
184,34.453424506219385,5.131699256465738,10
185,34.81695410233253,5.139789883143297,10
186,35.14901256341847,5.29347082760176,10
187,35.340339889152894,5.209783535389677,10
188,35.833809301240386,5.46359394530316,10
189,36.17035153272227,5.505779402407108,10
190,36.420866692939455,5.704087585835551,10
191,36.60623521500245,5.68855061024073,10
192,36.88828452627626,5.617824673035832,10
193,37.16429993404072,5.60270322500518,10
194,37.49047302683751,5.453875178308029,10
195,37.665152283047384,5.686357512350424,10
196,37.94011383178709,5.778353177740072,10
197,38.34756229996346,5.988342827784041,10
198,38.53006127425364,6.012989982700073,10
199,38.70482283855922,6.215139266593567,10
200,38.80376368158782,6.351704212147428,10
201,39.04895286658201,6.322595726922364,10
202,39.29381029073089,6.3688259535452145,10
203,39.55675576511813,6.459760530439387,10
204,39.88375699579697,6.3780967940148425,10
205,39.965486705613266,6.488051755898293,10
206,40.16235760395541,6.633824981532629,10
207,40.57917815688389,6.448757653733091,10
208,40.68122197393226,6.29598836275665,10
209,40.85538812721677,6.266921994263778,10
210,40.95776520658849,6.108507332022867,10
211,41.22845679587839,6.144709424082298,10
212,41.39307361354849,6.002407981916859,10
213,41.5873103204303,6.172728826279405,10
214,41.613022437806194,6.169418121626369,10
215,41.78267629158482,6.019659051252867,10
216,41.790433004176656,6.011565574092264,10
217,41.95542359751944,5.987245914098737,10
218,42.05124479848064,5.915772456334304,10
219,42.168990240669196,5.894379962837188,10
220,42.2857371104227,5.900883953224999,10
221,42.38762211261721,5.92957940425341,10
222,42.71899685771394,5.702035254198664,10
223,42.977849333782416,5.822417697971903,10
224,43.249546930362456,5.920215650608925,10
225,43.582152248604984,5.886106213783605,10
226,43.595192921592464,5.893816473779292,10
227,43.84877154347369,5.855366182059851,10
228,44.0235867562839,5.72059496118298,10
229,44.35619207452642,5.762031588987802,10
230,44.62252786562044,5.653945610611146,10
231,44.92498087444028,5.574279613047714,10
232,45.11753264596694,5.483111008128086,10
233,45.3131836987598,5.4173244025851846,10
234,45.727683370782664,5.628397072719942,10
235,45.83410903204897,5.721850269302124,10
236,46.01345509774776,5.638819636725562,10
237,46.18218258805975,5.761271528694199,10
238,46.31064544559546,5.889185705287999,10
239,46.5657897003337,5.839281556378769,10
240,46.75130709803944,5.705824417681708,10
241,47.025923591037426,5.69312139874848,10
242,47.375170851450925,5.773787882019099,10
243,47.46264060543124,5.773104360357528,10
244,47.63912911991933,5.813677614756672,10
245,47.89905765915058,5.678556979632133,10
246,48.00142632064612,5.693268476498293,10
247,48.16723784913698,5.5757165516588785,10
248,48.33222844247976,5.7767286619151506,10
249,48.345351423562946,5.776308590192601,10
250,48.59854427320873,5.904261750622313,10
251,48.709086473246735,6.039848251287223,10
252,48.89699241935237,6.064125085433112,10
253,49.07135939730678,6.085946302954859,10
254,49.236764059590584,6.087232905915216,10
255,49.32105796268622,6.0704573796421695,10
256,49.41365318822432,6.047067314854003,10
257,49.582478904120904,6.0684305077932414,10
258,49.83434723884793,6.317485535124986,10
259,50.08998357076339,6.237657199473175,10
260,50.254600388433495,6.245025834744791,10
261,50.52429922364995,6.355257744149637,10
262,50.85690454189246,6.45833586607891,10
263,51.127903418263145,6.556353030187282,10
264,51.3860860181412,6.863699487599427,10
265,51.69968082841486,6.9723097985636375,10
266,52.02726074422613,6.738724636854374,10
267,52.36044474760108,6.7986974756858185,10
268,52.53145349744856,6.859654984857922,10
269,52.73690033279521,6.9105728099087225,10
270,52.997065690105195,6.976659742376264,10
271,53.08770951055085,6.892311030418939,10
272,53.13016825835839,6.8845353249039825,10
273,53.28819111876739,6.857287530608704,10
274,53.42472151592492,6.77263748767174,10
275,53.53885546328269,6.733581052642339,10
276,53.80059655965806,6.785478686863715,10
277,53.82978462527384,6.801317970579103,10
278,54.00660490060727,6.949317589581524,10
279,54.014123794126775,6.947384700017257,10
280,54.1794041334875,6.9253854002643775,10
281,54.59572830937926,6.89169724992604,10
282,55.01854114950493,7.069173674516671,10
283,55.21449144240686,7.073673474253322,10
284,55.469052712153164,7.187093084612096,10
285,55.79576419681405,7.332976715940777,10
286,55.96979156501055,7.494078939451096,10
287,56.215519141868825,7.592905199947911,10
288,56.490334189826775,7.538420222458156,10
289,56.659573974664376,7.721048920100522,10
290,56.90542415288669,7.766900600457441,10
291,57.08522275330078,7.7275274543543295,10
292,57.258428061130836,7.823079380509413,10
293,57.42708916083601,7.8254601351485285,10
294,57.915935605756,7.569381155321503,10
295,57.99969283854657,7.600009446941315,10
296,58.16472372515771,7.626840618533227,10
297,58.27452584690893,7.6582984623631365,10
298,58.4385639794466,7.621263119415769,10
299,58.45610684573158,7.606406970619675,10
300,58.635445708696395,7.629969000288449,10
301,58.91279397834194,7.70894090030999,10
302,59.00194866767741,7.8547372658908,10
303,59.21880234839307,7.876302332667713,10
304,59.57831695680609,7.898862881665308,10
305,59.7431832272258,7.902439901334364,10
306,59.99315999557889,8.159357060906625,10
307,60.48204673376724,8.155061179476435,10
308,60.51065611425061,8.165886118845444,10
309,60.59445364030951,8.311691395472305,10
310,60.84496880052669,8.185926929105406,10
311,61.09131535578574,8.083454702255606,10
312,61.201849783291664,7.937849294843257,10
313,61.30916995699893,7.938845807778384,10
314,61.406966834836965,7.797311447531017,10
315,61.59320898228193,7.974671889573314,10
316,61.767407044185425,8.064168109090868,10
317,61.87447454210603,8.100717677413451,10
318,62.04969219017998,8.149468861885044,10
319,62.32233518599658,8.090675775841005,10
320,62.442506449210136,8.110217574058685,10
321,62.63912104371495,8.197986635018085,10
322,62.64616124784684,8.188751439068191,10
323,62.9107950623413,8.299947360156885,10
324,63.178849255470936,8.388150957559855,10
325,63.35448097248591,8.37804687087314,10
326,63.52888394384915,8.514170247264795,10
327,63.936990680970936,8.4347822643757,10
328,64.019632558324,8.395441199886054,10
329,64.11596530289154,8.355480689340775,10
330,64.3811066422012,8.314240295045666,10
331,64.70769380393902,8.227858686699356,10
332,64.88251514410281,8.330871465222433,10
333,65.05584305329688,8.559799262621066,10
334,65.30548806080466,8.679519971079296,10
335,65.72361794592157,8.575795215222701,10
336,65.91659975247937,8.598823402439862,10
337,66.08951359273244,8.647190497661816,10
338,66.3301024760434,8.487270619835728,10
339,66.5227500168371,8.373029072657177,10
340,66.69751158114266,8.487948012075798,10
341,66.70638537073103,8.495338857190294,10
342,66.98560251064204,8.406276906054604,10
343,67.06931773138251,8.43845412312,10
344,67.24743752379501,8.338263486232517,10
345,67.3354439480804,8.347163821554123,10
346,67.82507651605508,8.507044408149431,10
347,68.07463921546716,8.753265207482164,10
348,68.32461598382027,8.757688035154159,10
349,68.65958247623675,8.63654396152278,10
350,68.97586282016178,8.545766051273354,10
351,69.17461512541537,8.62327130437072,10
352,69.26720332815428,8.746923571160456,10
353,69.3650792152221,8.753937489401665,10
354,69.61003097279206,8.847563941445237,10
355,69.94520054717422,9.001310205235335,10
356,70.04591813052208,9.00114361168261,10
357,70.31776434749044,9.188214122212944,10
358,70.34450893083657,9.193772494686186,10
359,70.45726857591612,9.0439177167508,10
360,70.48129345500627,9.03460393931312,10
361,70.50247564285988,9.049926600585346,10
362,70.64058713274099,9.049428390315764,10
363,70.72965951398076,9.074603745266614,10
364,71.2470598911581,9.164162849754003,10
365,71.57965800666665,9.420755152902593,10
366,71.7535286090603,9.296589051577403,10
367,71.86011888651802,9.354993379189171,10
368,72.04194722627676,9.488782962110449,10
369,72.29480831507723,9.201313912423986,10
370,72.6251903061005,8.919775815953823,10
371,72.71311442229019,8.975296115502276,10
372,72.95995735458597,9.060176017670633,10
373,73.04935468439695,9.06969787912514,10
374,73.17057060059176,9.147783471577128,10
375,73.25428581855496,9.20465081324479,10
376,73.29462753039952,9.22023893291517,10
377,73.51041657993571,9.298874340328572,10
378,73.79105495486768,9.391657873474891,10
379,74.24780744145531,9.510317268603718,10
380,74.42204579662715,9.575448587226628,10
381,74.6814740549536,9.687580813508925,10
382,75.0308036234628,9.64452528195822,10
383,75.11823136261576,9.761926640089795,10
384,75.20049946429614,9.783724685289014,10
385,75.32462530199373,9.884268360207871,10
386,75.57051029230944,9.910032035488904,10
387,75.65319246293086,9.749994153919612,10
388,75.90737812951042,9.949989985693406,10
389,76.15182148471828,10.000311351558363,10
390,76.3342688028778,9.854727638820552,10
391,76.75171263406658,9.900270285904902,10
392,76.77997893211948,9.909063414376106,10
393,76.8626190879135,9.907242454750833,10
394,77.11266743807262,9.904317413216651,10
395,77.29103238337521,9.822140442333346,10
396,77.6283849917083,9.913956972185566,10
397,77.89643645912098,9.91806922714544,10
398,78.06088866059967,9.920414281268293,10
399,78.24293155112147,9.778495302056028,10
400,78.31881060500051,9.793872296952086,10
401,78.41217419256246,9.674217069567513,10
402,78.73929974616436,9.752491730481704,10
403,78.84589002362208,9.761291859058854,10
404,79.03848208841708,9.794895568777127,10
405,79.12648851270248,9.812386116620056,10
406,79.37654931071029,9.767214558018802,10
407,79.54918603961627,9.82501489193432,10
408,79.7586788497225,9.89183643908357,10
409,80.01440178959317,10.089223574950006,10
410,80.34214632159585,10.013059765197633,10
411,80.51551624561729,10.058102504385637,10
412,80.69412811520702,10.078939779489959,10
413,80.7987115115736,9.953556058030733,10
414,81.03065714244799,9.875782512572691,10
415,81.19609937228319,9.732219045959761,10
416,81.28352711143614,9.554384116387375,10
417,81.52747408960725,9.721023570447628,10
418,81.7019155267448,9.679280965854145,10
419,81.99832386746121,9.611248210572983,10
420,82.33027729769034,9.64039567171425,10
421,82.66194351036405,9.59132890285729,10
422,82.83060461006923,9.679036450537465,10
423,83.16714684155112,9.533454487538533,10
424,83.33254877811797,9.589821078992834,10
425,83.44003034497958,9.398445675467269,10
426,83.7121769623252,9.61138114935985,10
427,83.87671319345864,9.770393668691518,10
428,83.90611439239919,9.780576120213535,10
429,84.13145138037792,9.754477491248576,10
430,84.1395086657615,9.758133661159539,10
431,84.22322388372471,9.741231164263011,10
432,84.48388991793095,9.625903108092144,10
433,84.66464710650371,9.498337529716991,10
434,85.00154363106842,9.219926351095756,10
435,85.08426609495817,9.228068934870862,10
436,85.19022214842444,9.112973523781966,10
437,85.35533534313126,9.150903901783561,10
438,85.52915962936208,9.31449771091061,10
439,85.7898213637088,9.436664819795258,10
440,85.87395065061301,9.415608390007348,10
441,86.12409203515752,9.31761458126874,10
442,86.22361586317808,9.392917269095625,10
443,86.43397679714458,9.562468789096803,10
444,86.54232819069959,9.715605892154285,10
445,86.65591022216162,9.684346951043667,10
446,86.83239873664972,9.564142285949538,10
447,87.04345847185516,9.534745807107214,10
448,87.36971387274765,9.254065987602319,10
449,87.61589581181529,9.325116395912598,10
450,88.02296584985496,9.156017478111858,10
451,88.1123790971548,9.181104918587073,10
452,88.2910294325188,9.11845455129705,10
453,88.61769890235232,9.03063387000237,10
454,88.95967630534696,8.980438881391583,10
455,89.16864666343706,8.908729220810415,10
456,89.35768096250987,8.850737512183041,10
457,89.53967391846005,8.964579537706525,10
458,89.78927863269948,8.700473982372133,10
459,89.96812832136155,8.755139986278028,10
460,90.13901274828598,8.645550598246322,10
461,90.23388741400511,8.71019865131764,10
462,90.48444286749063,8.756849360424132,10
463,90.4914653839734,8.747171586118817,10
464,90.65508944757005,8.828344258266743,10
465,90.7528014390119,8.79348382828761,10
466,90.99823754829319,8.93178732998433,10
467,91.16768649261209,9.088007347383387,10
468,91.330814179172,8.981378531477139,10
469,91.74813110913723,9.14105030917504,10
470,91.84681614491643,9.065605533431107,10
471,92.1456241255811,9.167079089870688,10
472,92.47270938591467,9.035402809600757,10
473,92.69639337981003,8.867036212121743,10
474,92.70893767576081,8.86174489710142,10
475,93.03664191449512,8.864342657164224,10
476,93.22450756733244,8.880272926204253,10
477,93.39800439257745,8.989796551613608,10
478,93.48626026961244,8.95954448197607,10
479,93.49328006037828,8.963281889171821,10
480,93.5019892337752,8.949731567550886,10
481,93.91943306496401,9.059768510458346,10
482,94.01797577258836,9.082385993203458,10
483,94.12064861939659,9.030967503404373,10
484,94.20938923979105,8.867794091285754,10
485,94.63436953814589,8.866203941731902,10
486,95.05173106123897,8.810525198037748,10
487,95.2344292276911,8.780076983395459,10
488,95.48069347485445,8.6078507223045,10
489,95.66186601773339,8.626264037376169,10
490,95.91233916312322,8.63774678444522,10
491,96.08326560487498,8.632301021434865,10
492,96.24688966847164,8.634234524589324,10
493,96.33522785360233,8.688092327656463,10
494,96.42364834682874,8.727711659526049,10
495,96.59709702989282,8.69956467998022,10
496,96.69051609345345,8.657734975886715,10
