t,cum_regret_mean,cum_regret_sd,n_runs
1,0.0,0.0,10
2,0.17764000943734096,0.37260402445501223,10
3,0.5321682260402172,0.7451832496737923,10
4,0.8864105467582203,1.020074715309258,10
5,1.2405575625168068,1.3938206251149963,10
6,1.6833233804436158,1.7393375344305622,10
7,2.2134162189051585,2.050771512283038,10
8,2.655239667958043,2.3191704313322457,10
9,3.0984396244480106,2.643959034328862,10
10,3.7171301005016786,2.998679984999107,10
11,4.2478264800813985,3.3284269634983126,10
12,4.778713472261655,3.6840610270508285,10
13,5.309176923817298,4.059806681618487,10
14,5.927645046911451,4.447512448687122,10
15,6.5464096484500445,4.842745221887983,10
16,7.341935394963691,4.838966953812818,10
17,8.049138810176476,4.828419458431138,10
18,8.668083415722721,5.114467922085926,10
19,9.021886318826851,5.182059820075817,10
20,9.640698567125037,5.501370794462297,10
21,10.083365582611773,5.6379689541564435,10
22,10.438345582333444,5.492998528325464,10
23,10.792647925393231,5.814077532386955,10
24,11.146844383418877,6.067776948023025,10
25,11.590104345578464,6.282364988910119,10
26,12.12063309834712,6.53348251715409,10
27,12.651749513984594,6.970171280755649,10
28,13.182800623557299,7.409502025589394,10
29,13.714105865245486,7.68230781616624,10
30,14.157417012081035,7.912893394890761,10
31,14.68802340267602,8.184187767075507,10
32,15.219026863451749,8.461335332240242,10
33,15.837802050609955,8.579969201833316,10
34,16.456566667325323,8.904145859948043,10
35,17.251665349903583,8.816066130457779,10
36,17.8722935436079,8.792652561789744,10
37,18.580142860275753,8.794383581204645,10
38,19.375679191456154,8.907562319988386,10
39,19.907127388965666,9.02224346694669,10
40,20.35096973958624,8.686942635713477,10
41,20.882576763740825,8.74724698557077,10
42,21.678084858495616,8.667914919320312,10
43,22.209561282562117,8.760528640153531,10
44,22.91736648138008,8.818052845173426,10
45,23.625286395918558,9.04688538633782,10
46,24.332507468214413,9.238608028238728,10
47,25.128117920671585,9.153673452613553,10
48,25.83602194350031,9.187682617839215,10
49,26.543175938495274,9.199662269725566,10
50,27.339252283064912,9.12747507346765,10
51,27.782374610006705,9.161868830193006,10
52,28.401541573359292,8.914004004736471,10
53,29.020184414366405,8.918028522085518,10
54,29.903444819996356,8.917813441617058,10
55,30.52265061654868,8.942613703996344,10
56,31.230199912831456,9.007113693801035,10
57,31.848853339931072,9.195824270495528,10
58,32.46870856531014,9.242395773595526,10
59,32.99968555927997,9.399120090098528,10
60,33.61876252586796,9.408209400729085,10
61,34.23938188625052,9.380693564511272,10
62,35.12380350489904,9.3807119980032,10
63,36.00682038186759,9.38065328425004,10
64,36.89117141120443,9.381416598468556,10
65,37.77525773161763,9.380209830494291,10
66,38.48268879424309,9.428890874306594,10
