t,Q_diff_mean,Q_diff_sd,n_runs
1,0.0,0.0,10
2,0.1,0.31622776601683794,10
3,0.2,0.6324555320336759,10
4,0.4,0.966091783079296,10
5,0.6,0.9660917830792959,10
6,0.6,0.9660917830792959,10
7,0.6,0.6992058987801011,10
8,0.6,0.9660917830792959,10
9,0.6,0.6992058987801011,10
10,0.4,0.6992058987801011,10
11,0.5,0.7071067811865476,10
12,0.4,0.6992058987801011,10
13,0.2,0.42163702135578396,10
14,0.4,0.6992058987801011,10
15,0.6,0.9660917830792959,10
16,0.6,0.9660917830792959,10
17,0.7,1.2516655570345725,10
18,0.8,1.3165611772087666,10
19,0.8,1.475729574745244,10
20,0.8,1.6193277068654828,10
21,0.7,1.5670212364724205,10
22,0.7,1.5670212364724205,10
23,0.7,1.5670212364724205,10
24,0.9,1.5951314818673863,10
25,1.2,1.6193277068654823,10
26,1.2,1.8135294011647258,10
27,1.0,1.4142135623730951,10
28,1.1,1.3703203194062978,10
29,1.4,1.577621275493231,10
30,1.4,1.5055453054181622,10
31,1.3,1.3374935098492586,10
32,1.1,1.449137674618944,10
33,1.0,1.247219128924647,10
34,0.9,1.5238839267549946,10
35,1.1,1.728840330651992,10
36,1.2,1.813529401164726,10
37,1.1,1.5951314818673865,10
38,1.2,1.5491933384829668,10
39,1.1,1.449137674618944,10
40,1.2,1.5491933384829668,10
41,0.9,1.1005049346146119,10
42,0.9,0.8755950357709131,10
43,0.7,0.9486832980505139,10
44,0.7,0.9486832980505139,10
45,1.0,0.9428090415820634,10
46,0.8,1.0327955589886446,10
47,0.7,1.2516655570345725,10
48,0.8,1.0327955589886446,10
49,0.6,0.8432740427115678,10
50,0.5,0.7071067811865476,10
51,0.4,0.6992058987801011,10
52,0.7,0.8232726023485646,10
53,0.6,0.8432740427115678,10
54,0.5,0.7071067811865476,10
55,0.3,0.4830458915396479,10
56,0.2,0.42163702135578396,10
57,0.3,0.6749485577105528,10
58,0.3,0.4830458915396479,10
59,0.4,0.6992058987801011,10
60,0.6,0.8432740427115678,10
61,0.3,0.4830458915396479,10
62,0.2,0.42163702135578396,10
63,0.2,0.42163702135578396,10
64,0.1,0.31622776601683794,10
65,0.2,0.42163702135578396,10
66,0.4,0.5163977794943223,10
67,0.4,0.5163977794943223,10
68,0.4,0.6992058987801011,10
69,0.3,0.6749485577105528,10
70,0.6,0.8432740427115678,10
71,0.4,0.6992058987801011,10
72,0.4,0.5163977794943223,10
73,0.2,0.42163702135578396,10
74,0.1,0.31622776601683794,10
75,0.2,0.42163702135578396,10
76,0.3,0.48304589153964794,10
77,0.4,0.5163977794943223,10
78,0.5,0.7071067811865476,10
79,0.8,0.9189365834726815,10
80,0.6,0.9660917830792958,10
81,0.4,0.6992058987801012,10
82,0.3,0.4830458915396479,10
83,0.2,0.42163702135578396,10
84,0.2,0.42163702135578396,10
85,0.3,0.6749485577105528,10
86,0.2,0.6324555320336759,10
87,0.3,0.6749485577105528,10
88,0.4,0.6992058987801011,10
89,0.3,0.48304589153964794,10
90,0.4,0.6992058987801011,10
91,0.4,0.6992058987801011,10
92,0.5,0.7071067811865476,10
93,0.5,0.8498365855987975,10
94,0.6,0.8432740427115679,10
95,0.7,1.0593499054713802,10
96,0.8,1.0327955589886446,10
97,1.0,1.0540925533894598,10
98,1.0,1.3333333333333333,10
99,0.9,1.3703203194062978,10
100,0.7,1.2516655570345725,10
101,0.7,1.2516655570345725,10
102,0.7,1.2516655570345725,10
103,0.6,1.0749676997731399,10
104,0.8,1.1352924243950935,10
105,0.9,1.1005049346146119,10
106,1.1,1.1972189997378648,10
107,1.0,1.3333333333333333,10
108,1.0,1.699673171197595,10
109,0.9,1.5238839267549946,10
110,1.0,1.7638342073763937,10
111,1.1,1.728840330651992,10
112,1.0,1.8257418583505538,10
113,0.9,1.8529256146249726,10
114,0.9,1.9692073983655904,10
115,0.8,1.5491933384829668,10
116,0.5,1.1785113019775793,10
117,0.4,0.966091783079296,10
118,0.3,0.8232726023485646,10
119,0.3,0.8232726023485646,10
120,0.2,0.6324555320336759,10
121,0.1,0.5676462121975466,10
122,0.0,0.4714045207910317,10
123,0.0,0.4714045207910317,10
124,0.0,0.4714045207910317,10
125,0.0,0.4714045207910317,10
126,0.0,0.4714045207910317,10
127,0.1,0.7378647873726217,10
128,0.0,0.4714045207910317,10
129,0.0,0.4714045207910317,10
130,-0.1,0.31622776601683794,10
131,-0.1,0.31622776601683794,10
132,0.1,0.31622776601683794,10
133,0.4,0.6992058987801011,10
134,0.5,0.7071067811865476,10
135,0.7,0.6749485577105528,10
136,0.4,0.6992058987801011,10
137,0.5,0.7071067811865476,10
138,0.3,0.6749485577105528,10
139,0.4,0.6992058987801011,10
140,0.5,0.7071067811865476,10
141,0.6,0.8432740427115678,10
142,0.5,0.7071067811865476,10
143,0.5,0.7071067811865476,10
144,0.4,0.5163977794943223,10
145,0.6,0.8432740427115678,10
146,0.5,0.7071067811865476,10
147,0.3,0.48304589153964794,10
148,0.3,0.48304589153964794,10
149,0.5,0.7071067811865476,10
150,0.5,0.5270462766947299,10
