t,cum_regret_mean,cum_regret_sd,n_runs
1,0.0,0.0,10
2,0.0818120373528548,0.2569730413403011,10
3,0.4075710710163862,0.5742118983843534,10
4,0.6510216884366974,0.838332754664321,10
5,0.9767807248774936,0.9976255654077805,10
6,1.3823663040328915,1.2126387307916449,10
7,1.7884482578254244,1.42029081051136,10
8,2.1137109185307934,1.5868437240928206,10
9,2.196019327365845,1.6712986307228475,10
10,2.521281985468616,2.0410977319828385,10
11,2.9273639401847737,2.3959115043288364,10
12,3.4147615570707,2.7279095104725877,10
13,3.902159173956627,2.9096320003750327,10
14,4.390053163626048,3.2751032883174602,10
15,4.715812195813614,3.4625259097623395,10
16,5.366337522778884,3.6563960786094682,10
17,5.854727889485032,3.7669304326647146,10
18,6.423937550579643,4.096624760406384,10
19,6.912327917285788,4.42059497042129,10
20,6.9951327003803,4.454703735588075,10
21,7.402207398438525,4.8076700231596785,10
22,7.727966434326982,5.086286116107202,10
23,8.29717609542159,5.151920572014139,10
24,8.623927878905343,5.3940825565847295,10
25,9.03100258306405,5.545875436477074,10
26,9.357754366547805,5.636710514986141,10
27,9.764829069782882,5.998819392396658,10
28,10.170911021721775,6.369323761633323,10
29,10.577985724956857,6.746246662264932,10
30,10.903248385284552,6.866708907092791,10
31,11.390646003094103,7.001402939632927,10
32,11.716901416019287,7.199749799880413,10
33,12.042164077648279,7.515533590394524,10
34,12.448742406071558,7.777734404245492,10
35,12.936636400365497,7.931533546968854,10
36,13.262395438101205,8.17463881160043,10
37,13.669966514119782,8.156228208647969,10
38,14.159349632122112,8.24046498758079,10
39,14.56642433018034,8.153438254281136,10
40,14.974491779534754,8.302774331515995,10
41,15.462882144387262,8.284259326389462,10
42,16.113407472276155,8.282821137535574,10
43,16.60279059027849,8.180443446146125,10
44,17.172496625632554,8.386633856546036,10
45,17.742202661910255,8.284933954144527,10
46,18.230096652503303,8.36811210399359,10
47,18.556848438386645,8.554612595076353,10
48,18.80327730729593,8.423046257301015,10
49,19.21035200683012,8.481343611397733,10
50,19.617426710442874,8.621839989593791,10
51,20.105320705666827,8.88745854367195,10
52,20.432072489150578,9.069471483240456,10
53,20.92046285863399,9.353216626777009,10
54,21.489672520652224,9.45582686016768,10
55,21.896250845374617,9.581042621733916,10
56,22.223499005895093,9.632674793124332,10
57,22.793205041249163,9.692968004329511,10
58,23.28159540887894,9.672945641855504,10
59,23.770482149844547,9.57900373731666,10
60,24.178053225863124,9.3643760699705,10
61,24.74775925936356,9.466799305245136,10
62,25.398284586328828,9.51007522571154,10
63,25.88667495303498,9.594801416110835,10
64,26.29474240516665,9.396545417505173,10
65,26.701817106002146,9.244915779301952,10
66,27.10938818387435,9.167247475542808,10
67,27.436139971059,9.214950969722716,10
68,28.005349633077238,9.144844977138701,10
69,28.493243627923516,9.176223451634055,10
70,28.981137621293833,9.313417704243564,10
71,29.38821232027568,9.338919389439514,10
72,29.795287022034803,9.570003113354058,10
73,30.445315973439314,9.71574110380124,10
74,30.852887048534257,9.904554702760915,10
75,31.259961746592484,10.107818142162577,10
76,31.58671353377713,10.348710972341388,10
77,31.994284609795706,10.33622769613476,10
78,32.645306311020434,10.487572667995208,10
79,33.29632801224517,10.661066884680277,10
80,33.703899088263746,10.680493244193574,10
81,34.029658121374936,10.698975672262003,10
82,34.43673282591132,10.748550405442272,10
83,34.68167257018858,10.770498143120044,10
84,35.00643885070228,10.789659828403549,10
85,35.25038584608295,10.76312576363728,10
86,35.49482921387582,10.558631622970358,10
87,35.82108462587737,10.50158257168658,10
88,35.98470870150671,10.486030382453997,10
89,36.06850623682103,10.626318750876855,10
90,36.313942358135016,10.368698667962517,10
91,36.720024311549885,10.233867889455759,10
92,37.044790594840855,10.1598881149281,10
93,37.28923396725824,10.198375316405293,10
94,37.69630866771606,10.320319322708482,10
95,38.183209909041224,10.172344454647854,10
96,38.670111150366395,10.039285486749643,10
97,39.15750876725232,10.120364002122768,10
98,39.48277142535509,10.000456847150378,10
99,39.8883570008096,10.055984971148302,10
100,40.2939425762641,10.25275008547517,10
101,40.620197986964364,10.210614964873091,10
102,41.027769064836576,10.171634311074085,10
103,41.27270880819021,10.214217325638936,10
104,41.5161594233856,10.327332546782738,10
105,41.92273774866034,10.329181333793047,10
106,42.2480004093657,10.408651765142936,10
107,42.41112810981195,10.38088288843243,10
108,42.736887143475485,10.407134135189379,10
109,42.90100759058702,10.461848857158113,10
110,43.14545095930352,10.530741843520554,10
111,43.55153290568788,10.70529082653283,10
112,43.87679556879284,10.665652356748334,10
113,44.20205822912054,10.73222919215102,10
114,44.365185936044945,10.889410559668459,10
115,44.3656823093744,10.890666811123207,10
116,44.5283136401857,11.057004057102983,10
117,44.61012567753217,11.265813331894707,10
118,44.69144134061917,11.2311529520271,10
119,44.77275700185255,11.442142944720556,10
120,45.01720037741849,11.633570825604785,10
121,45.18032808711377,11.797245090613094,10
122,45.261643753901666,12.012963970665398,10
123,45.42427509026111,12.180768216001711,10
124,45.505590757049006,12.399887967335154,10
125,45.66822209340846,12.575590141927535,10
126,45.83134980125649,12.75786833555169,10
127,45.993981132067795,12.946871222000443,10
128,46.157108840839456,13.142008294656934,10
129,46.23941725429901,13.118708328604773,10
130,46.23991362392757,13.12008294664574,10
131,46.483860619685906,13.290141717924136,10
132,46.809123284092166,13.420718214362575,10
133,46.97274736342239,13.365584020985906,10
134,47.05505578058286,13.38589605749185,10
135,47.21867986361398,13.369878621267903,10
136,47.38180756960837,13.378976004316028,10
137,47.62625093962617,13.42612053464204,10
138,47.87019793630813,13.500157122998848,10
139,48.11513768058539,13.507562569263992,10
140,48.35908467504244,13.402155785723098,10
141,48.52171600215285,13.401781000034353,10
142,48.84648228914471,13.290398716581175,10
143,49.25306061904396,13.119498738955757,10
144,49.41618832503834,13.162334350701776,10
145,49.66013532319627,13.094566109646001,10
146,49.9045786941377,13.015817673585005,10
147,50.1495184319368,13.139794991107616,10
148,50.23133047021329,13.355496700454376,10
149,50.5560967553579,13.472574599732958,10
150,50.800540121297125,13.472507126143473,10
151,51.04399074149471,13.438449277775355,10
152,51.28744135891502,13.415763488015532,10
153,51.36925339811512,13.455702529593914,10
154,51.53138835336567,13.338865705317977,10
155,51.53238109817731,13.340422224684385,10
156,51.61369675386253,13.258589981937797,10
157,51.69501241750188,13.153335674182177,10
158,51.85814012220135,13.008179842904694,10
159,52.10159074147532,13.087612341747585,10
160,52.426853400879374,13.1060106683502,10
161,52.75161968046947,13.193776668554534,10
162,53.076882337096265,13.326900891814162,10
163,53.23951366328306,13.290439227047438,10
164,53.48445340941396,13.493235499559834,10
165,53.72889677295359,13.70421914752303,10
166,54.05465581069571,13.917964474516673,10
167,54.46123413449446,14.051370526046446,10
168,54.8678124610705,13.972064532987028,10
169,55.35620282777664,13.912861960349412,10
170,55.8445931944828,13.781310940485806,10
171,56.09002931209589,13.71342698445622,10
172,56.41529197557853,13.577484430060062,10
173,56.66023172170943,13.502381504692016,10
174,56.90517146784032,13.440140073886266,10
175,57.15011121119395,13.271100340438931,10
176,57.4758702470824,13.095392629674322,10
177,57.72031361710022,13.039599301246556,10
178,57.964756989895264,12.961632865688719,10
179,58.12838107107914,12.996607893363175,10
180,58.37332081443278,12.937820117904405,10
181,58.4566219782649,12.95949902272921,10
182,58.61974968241204,13.015920220430901,10
183,58.86320029983235,12.982102418991095,10
184,59.025335254159266,12.921342006507505,10
185,59.18895933164225,12.95451507598942,10
186,59.51471836938434,13.109041641370792,10
187,59.67784606797695,13.062130419829025,10
188,59.67883881278861,13.06286749690492,10
189,59.760650851988714,13.06387122335476,10
190,59.923282185577285,13.063864359627289,10
191,60.167725555595084,12.996576370843389,10
192,60.412665302649614,12.913733702896485,10
193,60.57579300679676,12.857425796927597,10
194,60.82023637829051,12.986151980947648,10
195,61.22681470541251,13.095632204667345,10
196,61.6338894095712,13.179119747227693,10
197,62.04046773539189,13.232493047669996,10
198,62.527865350976526,13.281105915748682,10
199,62.93394730199178,13.494833693593522,10
200,63.25920995861859,13.804522849925018,10
201,63.5031569534533,13.97312877362441,10
202,63.666284659454085,13.905060585494716,10
203,63.74760032161746,13.92213806572234,10
204,63.91072802946549,13.854081171701255,10
205,64.07335936397769,13.794708355702594,10
206,64.23648706904845,13.870696223321211,10
207,64.48093044184353,14.05198392446709,10
208,64.48192318480791,14.053470727461336,10
209,64.80668946995252,13.930295524154642,10
210,65.05063646440955,13.76277241459448,10
211,65.21376417003265,13.6132052380516,10
212,65.457711165791,13.525343737185402,10
213,65.70165816154933,13.448385056682142,10
214,66.02791357077363,13.368166821708783,10
215,66.2723569435687,13.245003202602314,10
216,66.4359810219753,13.160888582221556,10
217,66.68042439569399,13.00520104101964,10
218,66.8430557265053,12.91465688395292,10
219,67.00667980213464,12.838898312259115,10
220,67.2506267988166,12.707938156132982,10
221,67.57539308766209,12.573750670582127,10
222,67.73852079420882,12.519851381566582,10
223,67.90164850113324,12.422052666872814,10
224,68.14609187115103,12.25520890842329,10
225,68.39152799154138,12.18299931266161,10
226,68.6354749863761,12.093130648968797,10
227,68.88041472695247,12.112458914551347,10
228,69.12436171623266,12.145229063578425,10
229,69.45012075397474,12.394734636332878,10
230,69.85669908055078,12.31723799992032,10
231,70.26377378416353,12.300723847810815,10
232,70.67134486203575,12.223508794032435,10
233,70.99809664551952,12.012064373489155,10
234,71.24204363850059,11.823701139722369,10
235,71.64862196877752,11.641358973905477,10
236,72.05520029813081,11.4721364796776,10
237,72.38046296161345,11.319238244332421,10
238,72.6249063307076,11.164997553869508,10
239,72.86885332276505,11.089656447643229,10
