t,cum_regret_mean,cum_regret_sd,n_runs
1,0.0,0.0,10
2,0.1775552928472645,0.3733723806773428,10
3,0.4439094286271173,0.6249595360032617,10
4,0.7985752907505058,0.8789431309623708,10
5,1.1524364169090726,1.2529799568347428,10
6,1.5952022348358816,1.601969684642999,10
7,2.1252844840891716,1.9176784166033818,10
8,2.478933840878434,2.074731861774903,10
9,2.921720839842644,2.3961208695719467,10
10,3.363618416475531,2.7575366018283805,10
11,3.8943571525437806,3.0960131041373256,10
12,4.424555884712655,3.4605889315923744,10
13,4.955061689288943,3.845575772645731,10
14,5.485271023077837,4.243762165703395,10
15,6.015141508089512,4.65304785261559,10
16,6.722122555273758,4.824443957509545,10
17,7.252723649840886,4.888921709743234,10
18,7.8713294228205255,5.209695567906795,10
19,8.225142914077857,5.302374631489952,10
20,8.843679860929223,5.650252674185939,10
21,9.28623392976773,5.880269987890398,10
22,9.728735056662801,6.08036470721158,10
23,9.994725658870944,6.290480401830562,10
24,10.348847992562794,6.546918708477219,10
25,10.79210795472238,6.76553619784822,10
26,11.4988154681027,7.006940930251412,10
27,12.029840109055248,7.442319500616313,10
28,12.471859452503095,7.809003086838061,10
29,13.09131230783492,8.149690723062024,10
30,13.5338663707527,8.384015013965415,10
31,14.241106835924398,8.582503934423517,10
32,14.771681466396597,8.865742526286432,10
33,15.389990761505654,9.231239597717513,10
34,15.833095436673432,9.58342852776164,10
35,16.54028825843573,9.6241887736234,10
36,16.983964719361545,9.852846099956526,10
37,17.692168749468884,9.864058305149252,10
38,18.311960450850975,10.243589268313201,10
39,18.930862703095805,10.22919669209155,10
40,19.286015645523285,10.201168298304173,10
41,19.817167358414967,10.238045696119974,10
42,20.4356425402327,10.026779423012274,10
43,21.142824764604534,10.045190818846368,10
44,21.849932875412488,10.118857076967874,10
45,22.557062179202177,10.171166993852204,10
46,23.3536467751426,10.230525466735111,10
47,23.885502632698522,10.321702339036898,10
48,24.68220370644486,10.25957838778223,10
49,25.390910690161114,10.449553630211526,10
50,26.100083566622562,10.334631347250525,10
51,26.89610696263157,10.258004023752303,10
52,27.51531099309323,10.011004405095173,10
53,28.133832060540065,9.962172939455414,10
54,28.840477806307227,9.869848196349656,10
55,29.45948595012058,10.102867660667318,10
56,30.16671052753943,10.217088506319843,10
57,30.78582631986556,10.262344640387381,10
58,31.315799162455836,10.424393764500243,10
59,31.935146134442654,10.310100880896934,10
60,32.46645667369846,10.339640543988077,10
61,32.910419020036706,10.43687565405073,10
62,33.53008365185731,10.72088707779387,10
63,34.14989652360448,10.949316746514244,10
64,34.857382293585815,10.91913412418476,10
65,35.652998043099885,10.941343208567185,10
66,36.36058264866151,11.10868646946766,10
67,37.06818312918902,10.935223757517718,10
68,37.77611186062329,10.995805462121563,10
69,38.572521745459554,11.131662149955945,10
70,39.45784691998805,11.131150849083882,10
71,39.90159222159737,11.272555901117338,10
72,40.43378690381277,11.322545834660444,10
73,41.05296975173084,11.316865100535983,10
74,41.58369615182551,11.33859604553267,10
75,42.11493257079392,11.401615982398962,10
76,42.73528897576839,11.301427605540427,10
77,43.442471225405015,11.312354999638567,10
