Q_diff,Q_router,Q_oracle
0,0,0
0,0,0
0,1,1
0,2,2
0,1,1
0,2,2
1,3,2
2,4,2
2,4,2
3,5,2
4,6,2
5,7,2
6,8,2
6,8,2
6,8,2
6,7,1
5,7,2
5,7,2
5,7,2
5,7,2
5,7,2
6,8,2
6,8,2
6,9,3
7,10,3
7,9,2
7,10,3
8,10,2
8,10,2
7,9,2
7,10,3
8,11,3
8,10,2
7,9,2
7,10,3
7,11,4
8,12,4
8,12,4
8,11,3
7,11,4
8,12,4
8,13,5
8,13,5
8,13,5
8,13,5
8,14,6
8,14,6
8,15,7
9,15,6
9,15,6
9,15,6
9,16,7
9,15,6
8,14,6
8,15,7
8,15,7
7,14,7
7,14,7
7,14,7
7,14,7
8,14,6
8,15,7
9,15,6
9,15,6
9,16,7
10,16,6
10,16,6
10,17,7
11,17,6
11,17,6
11,17,6
11,16,5
10,16,6
11,16,5
11,16,5
11,16,5
11,16,5
11,16,5
11,15,4
10,14,4
10,13,3
9,13,4
9,13,4
10,13,3
10,13,3
10,13,3
11,14,3
12,15,3
13,16,3
13,16,3
13,15,2
12,15,3
13,16,3
13,17,4
14,18,4
14,18,4
15,19,4
15,19,4
14,19,5
14,18,4
14,18,4
14,18,4
14,18,4
14,19,5
14,20,6
15,21,6
15,20,5
15,21,6
16,22,6
16,23,7
17,24,7
17,24,7
18,25,7
19,25,6
19,26,7
20,26,6
20,26,6
20,26,6
20,27,7
21,28,7
21,27,6
21,27,6
21,28,7
22,28,6
22,27,5
21,26,5
21,26,5
21,26,5
20,26,6
20,25,5
20,26,6
21,27,6
21,27,6
21,27,6
21,27,6
22,27,5
22,27,5
21,26,5
21,26,5
20,26,6
20,26,6
20,25,5
20,25,5
20,25,5
20,26,6
21,27,6
22,27,5
22,28,6
22,28,6
23,29,6
24,29,5
24,29,5
24,30,6
25,30,5
24,30,6
24,30,6
25,30,5
25,30,5
25,31,6
26,31,5
26,32,6
27,33,6
27,33,6
27,33,6
27,33,6
27,33,6
28,34,6
28,33,5
27,32,5
27,32,5
28,33,5
28,32,4
28,33,5
28,32,4
28,32,4
28,33,5
28,33,5
29,33,4
28,32,4
28,33,5
28,33,5
29,34,5
